Algorithm,KeySize,KeyGenerationTime(us),EncryptionTime(us),DecryptionTime(us),CiphertextSize(bytes),AttackResult
RSA,2048,127382,43,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1820,11631,8982,5468,QUANTUM_SAFE
RSA,2048,113143,44,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2263,4761,9060,5473,QUANTUM_SAFE
RSA,2048,38104,40,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4075,7879,5693,5471,QUANTUM_SAFE
RSA,2048,55488,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5343,5660,6096,5475,QUANTUM_SAFE
RSA,2048,124169,44,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5084,6283,5719,5475,QUANTUM_SAFE
RSA,2048,42116,46,996,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5298,4013,6004,5469,QUANTUM_SAFE
RSA,2048,44430,44,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1962,6812,5531,5473,QUANTUM_SAFE
RSA,2048,132435,45,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4751,16031,4085,5475,QUANTUM_SAFE
RSA,2048,60387,44,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1346,13182,5741,5472,QUANTUM_SAFE
RSA,2048,70547,44,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1059,16575,8385,5468,QUANTUM_SAFE
RSA,2048,178242,52,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2945,15223,5951,5475,QUANTUM_SAFE
RSA,2048,210298,45,1050,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5902,14084,4975,5473,QUANTUM_SAFE
RSA,2048,171556,44,1195,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2511,4286,7856,5468,QUANTUM_SAFE
RSA,2048,54711,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1404,17138,4296,5469,QUANTUM_SAFE
RSA,2048,90990,44,948,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5851,13758,6231,5471,QUANTUM_SAFE
RSA,2048,68932,44,986,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1270,4471,6787,5471,QUANTUM_SAFE
RSA,2048,92221,44,952,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3318,5503,7958,5470,QUANTUM_SAFE
RSA,2048,90355,46,1007,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2291,11633,6268,5475,QUANTUM_SAFE
RSA,2048,174362,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6861,9384,5566,5473,QUANTUM_SAFE
RSA,2048,179460,44,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7829,11559,5302,5468,QUANTUM_SAFE
RSA,2048,84423,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2911,9645,6601,5468,QUANTUM_SAFE
RSA,2048,95875,48,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7225,17766,9687,5469,QUANTUM_SAFE
RSA,2048,81084,44,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6435,15954,9704,5469,QUANTUM_SAFE
RSA,2048,46926,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7405,4888,8001,5468,QUANTUM_SAFE
RSA,2048,120504,44,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2255,17621,7998,5474,QUANTUM_SAFE
RSA,2048,121663,42,987,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4420,16573,4335,5468,QUANTUM_SAFE
RSA,2048,98285,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7270,9274,5184,5473,QUANTUM_SAFE
RSA,2048,77205,42,1056,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6906,5223,7949,5475,QUANTUM_SAFE
RSA,2048,82148,47,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6184,12347,6449,5475,QUANTUM_SAFE
RSA,2048,204366,43,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2907,8844,4461,5472,QUANTUM_SAFE
RSA,2048,92937,44,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1574,6244,8758,5471,QUANTUM_SAFE
RSA,2048,65263,46,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7242,15650,6193,5475,QUANTUM_SAFE
RSA,2048,29591,46,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3768,13017,4129,5472,QUANTUM_SAFE
RSA,2048,94302,68,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7051,11947,7501,5474,QUANTUM_SAFE
RSA,2048,39536,42,948,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6244,11241,6120,5470,QUANTUM_SAFE
RSA,2048,122205,44,1005,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5543,5992,7352,5473,QUANTUM_SAFE
RSA,2048,78486,45,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5479,4261,8800,5474,QUANTUM_SAFE
RSA,2048,22974,45,1010,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5815,14147,9949,5469,QUANTUM_SAFE
RSA,2048,210300,40,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7299,13529,6472,5473,QUANTUM_SAFE
RSA,2048,59952,42,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1914,14258,5363,5469,QUANTUM_SAFE
RSA,2048,54513,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5444,5602,9899,5468,QUANTUM_SAFE
RSA,2048,68537,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5646,7472,8057,5469,QUANTUM_SAFE
RSA,2048,87618,38,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2680,17944,4058,5472,QUANTUM_SAFE
RSA,2048,135176,44,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1186,17907,4291,5472,QUANTUM_SAFE
RSA,2048,23105,44,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1965,15676,9939,5472,QUANTUM_SAFE
RSA,2048,170264,50,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6362,16656,7233,5475,QUANTUM_SAFE
RSA,2048,78892,43,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7879,8555,5482,5474,QUANTUM_SAFE
RSA,2048,87016,46,1226,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6902,16897,8375,5468,QUANTUM_SAFE
RSA,2048,159781,47,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7670,15998,7158,5468,QUANTUM_SAFE
RSA,2048,109182,54,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2726,17506,8590,5470,QUANTUM_SAFE
RSA,2048,262720,42,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5062,9986,9433,5472,QUANTUM_SAFE
RSA,2048,64862,45,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1670,14944,6524,5474,QUANTUM_SAFE
RSA,2048,80442,44,957,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6607,9699,4904,5474,QUANTUM_SAFE
RSA,2048,89680,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3762,13483,5135,5474,QUANTUM_SAFE
RSA,2048,120070,49,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6579,8688,7280,5474,QUANTUM_SAFE
RSA,2048,103620,44,1058,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6909,15621,4554,5474,QUANTUM_SAFE
RSA,2048,51255,45,1122,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4651,5608,4606,5473,QUANTUM_SAFE
RSA,2048,63663,45,945,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4640,12145,7972,5475,QUANTUM_SAFE
RSA,2048,72325,47,1255,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6375,17025,8845,5475,QUANTUM_SAFE
RSA,2048,80947,46,999,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3353,16591,9110,5471,QUANTUM_SAFE
RSA,2048,170109,44,945,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4047,9132,9361,5470,QUANTUM_SAFE
RSA,2048,136648,45,957,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4177,12957,7582,5472,QUANTUM_SAFE
RSA,2048,22153,44,948,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4771,15831,4047,5470,QUANTUM_SAFE
RSA,2048,95299,44,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3339,14312,8158,5473,QUANTUM_SAFE
RSA,2048,133870,45,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4673,10221,7611,5473,QUANTUM_SAFE
RSA,2048,118041,61,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3774,4339,5273,5473,QUANTUM_SAFE
RSA,2048,34281,54,984,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1886,15752,9964,5468,QUANTUM_SAFE
RSA,2048,192879,46,1017,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5396,10714,6442,5470,QUANTUM_SAFE
RSA,2048,26143,54,948,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3103,10945,7468,5472,QUANTUM_SAFE
RSA,2048,127853,44,1625,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1827,14021,4451,5473,QUANTUM_SAFE
RSA,2048,125192,61,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7583,16833,8090,5469,QUANTUM_SAFE
RSA,2048,210314,45,948,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6820,6051,4991,5470,QUANTUM_SAFE
RSA,2048,30492,45,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7345,9682,6729,5474,QUANTUM_SAFE
RSA,2048,67291,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1601,9630,8906,5472,QUANTUM_SAFE
RSA,2048,65461,47,1043,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7411,16624,8891,5474,QUANTUM_SAFE
RSA,2048,140032,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5169,10174,9564,5468,QUANTUM_SAFE
RSA,2048,103984,45,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3636,11380,8532,5472,QUANTUM_SAFE
RSA,2048,126521,44,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5630,9574,9857,5473,QUANTUM_SAFE
RSA,2048,66094,52,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7707,13544,9878,5471,QUANTUM_SAFE
RSA,2048,100007,49,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3035,7024,5437,5469,QUANTUM_SAFE
RSA,2048,171437,43,997,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7825,5641,6510,5469,QUANTUM_SAFE
RSA,2048,157678,45,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2794,14219,4996,5471,QUANTUM_SAFE
RSA,2048,53351,40,954,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3071,13738,6275,5474,QUANTUM_SAFE
RSA,2048,49089,44,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6898,8012,7249,5473,QUANTUM_SAFE
RSA,2048,91096,46,999,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6585,4025,8616,5469,QUANTUM_SAFE
RSA,2048,105121,44,1078,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3722,9715,8800,5473,QUANTUM_SAFE
RSA,2048,154858,44,950,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5082,7288,5081,5471,QUANTUM_SAFE
RSA,2048,40663,44,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3779,5128,4089,5472,QUANTUM_SAFE
RSA,2048,137926,52,1048,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6519,11475,5314,5475,QUANTUM_SAFE
RSA,2048,48122,43,1384,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1887,12877,9635,5469,QUANTUM_SAFE
RSA,2048,100768,44,1067,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1331,5093,5211,5470,QUANTUM_SAFE
RSA,2048,36251,45,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6339,11754,4720,5474,QUANTUM_SAFE
RSA,2048,90340,47,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3958,8623,8842,5471,QUANTUM_SAFE
RSA,2048,33720,47,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4802,16727,7111,5469,QUANTUM_SAFE
RSA,2048,71672,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2273,10149,6871,5473,QUANTUM_SAFE
RSA,2048,59667,45,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7505,7307,8551,5469,QUANTUM_SAFE
RSA,2048,118002,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7120,15936,7832,5468,QUANTUM_SAFE
RSA,2048,119505,45,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4336,13919,6027,5472,QUANTUM_SAFE
RSA,2048,30747,45,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5668,8482,9851,5474,QUANTUM_SAFE
RSA,2048,61705,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4279,11120,7142,5475,QUANTUM_SAFE
RSA,2048,61927,43,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2078,13746,6676,5471,QUANTUM_SAFE
RSA,2048,99354,44,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4297,10715,6138,5475,QUANTUM_SAFE
RSA,2048,114896,44,1001,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7528,9772,4857,5474,QUANTUM_SAFE
RSA,2048,58776,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7543,4995,8021,5469,QUANTUM_SAFE
RSA,2048,70887,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7134,11937,4342,5470,QUANTUM_SAFE
RSA,2048,90147,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4559,4706,9540,5470,QUANTUM_SAFE
RSA,2048,41035,43,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2100,13813,8781,5470,QUANTUM_SAFE
RSA,2048,49932,44,952,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4614,9210,7759,5472,QUANTUM_SAFE
RSA,2048,47729,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5279,6863,4673,5473,QUANTUM_SAFE
RSA,2048,111434,44,947,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4987,13693,5387,5475,QUANTUM_SAFE
RSA,2048,70697,45,1032,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2303,7304,4985,5468,QUANTUM_SAFE
RSA,2048,28549,43,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2960,17112,8401,5469,QUANTUM_SAFE
RSA,2048,148767,43,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1352,10300,9732,5471,QUANTUM_SAFE
RSA,2048,30481,48,1147,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1245,7763,5981,5475,QUANTUM_SAFE
RSA,2048,47777,62,1042,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7135,4053,5081,5471,QUANTUM_SAFE
RSA,2048,150529,44,951,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6573,14380,9434,5472,QUANTUM_SAFE
RSA,2048,21576,43,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7497,10353,8804,5471,QUANTUM_SAFE
RSA,2048,31564,39,990,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3062,14914,7307,5472,QUANTUM_SAFE
RSA,2048,73361,56,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1295,8438,6453,5473,QUANTUM_SAFE
RSA,2048,62888,44,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7957,4504,8478,5472,QUANTUM_SAFE
RSA,2048,101043,44,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1701,13889,4387,5471,QUANTUM_SAFE
RSA,2048,78293,42,1141,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5519,6225,7375,5471,QUANTUM_SAFE
RSA,2048,44003,43,954,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3048,6233,6804,5468,QUANTUM_SAFE
RSA,2048,110386,44,953,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7634,13524,4762,5473,QUANTUM_SAFE
RSA,2048,64695,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7906,7738,6475,5468,QUANTUM_SAFE
RSA,2048,82816,43,954,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2990,10176,9260,5475,QUANTUM_SAFE
RSA,2048,110364,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3570,5501,5462,5469,QUANTUM_SAFE
RSA,2048,93181,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5529,10226,8449,5472,QUANTUM_SAFE
RSA,2048,90031,45,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1245,8325,8631,5470,QUANTUM_SAFE
RSA,2048,56946,46,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3297,5114,9349,5471,QUANTUM_SAFE
RSA,2048,165086,44,999,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4217,14381,5868,5472,QUANTUM_SAFE
RSA,2048,225750,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4983,7639,4690,5473,QUANTUM_SAFE
RSA,2048,31105,40,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4040,6357,7342,5468,QUANTUM_SAFE
RSA,2048,106153,46,954,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7834,10685,9086,5469,QUANTUM_SAFE
RSA,2048,57865,65,1651,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7119,7125,9048,5468,QUANTUM_SAFE
RSA,2048,101607,44,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5197,10679,6675,5474,QUANTUM_SAFE
RSA,2048,184408,46,954,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2688,4838,9650,5468,QUANTUM_SAFE
RSA,2048,39428,43,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2813,7196,7603,5473,QUANTUM_SAFE
RSA,2048,73367,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6779,9092,9078,5474,QUANTUM_SAFE
RSA,2048,221368,44,1018,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4362,5818,7111,5469,QUANTUM_SAFE
RSA,2048,92382,44,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1191,7335,7548,5475,QUANTUM_SAFE
RSA,2048,60404,44,987,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1296,14076,5375,5475,QUANTUM_SAFE
RSA,2048,152192,42,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1264,13088,7801,5474,QUANTUM_SAFE
RSA,2048,117020,55,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6573,6454,7053,5473,QUANTUM_SAFE
RSA,2048,53782,44,990,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7067,8934,7831,5470,QUANTUM_SAFE
RSA,2048,117834,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5224,17633,8823,5470,QUANTUM_SAFE
RSA,2048,152591,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7366,13456,6784,5471,QUANTUM_SAFE
RSA,2048,49819,44,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3366,13440,4019,5475,QUANTUM_SAFE
RSA,2048,54676,45,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2641,10081,4086,5469,QUANTUM_SAFE
RSA,2048,50525,44,986,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4578,5059,4453,5469,QUANTUM_SAFE
RSA,2048,58437,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7448,4829,9016,5472,QUANTUM_SAFE
RSA,2048,59802,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5666,5409,6452,5468,QUANTUM_SAFE
RSA,2048,112095,56,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1183,13498,4693,5472,QUANTUM_SAFE
RSA,2048,173941,45,952,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7041,11904,5934,5470,QUANTUM_SAFE
RSA,2048,48160,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3205,16738,6062,5472,QUANTUM_SAFE
RSA,2048,57049,45,1093,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4400,11734,5728,5473,QUANTUM_SAFE
RSA,2048,47748,44,994,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6435,5062,6089,5473,QUANTUM_SAFE
RSA,2048,40741,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2323,9906,5425,5470,QUANTUM_SAFE
RSA,2048,72272,46,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3902,14840,4766,5475,QUANTUM_SAFE
RSA,2048,41054,45,984,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5631,7278,4690,5474,QUANTUM_SAFE
RSA,2048,110366,45,957,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3045,12987,9328,5470,QUANTUM_SAFE
RSA,2048,55613,43,1050,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1094,9924,9416,5472,QUANTUM_SAFE
RSA,2048,120247,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1809,7729,9011,5473,QUANTUM_SAFE
RSA,2048,132411,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7844,13177,9117,5468,QUANTUM_SAFE
RSA,2048,73136,46,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4675,11890,5429,5473,QUANTUM_SAFE
RSA,2048,166937,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1397,5712,7909,5469,QUANTUM_SAFE
RSA,2048,70385,46,1841,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4224,11202,8990,5473,QUANTUM_SAFE
RSA,2048,102595,45,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1382,16606,7989,5474,QUANTUM_SAFE
RSA,2048,49343,49,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2721,15959,9611,5473,QUANTUM_SAFE
RSA,2048,60485,44,949,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5410,9473,6571,5475,QUANTUM_SAFE
RSA,2048,131874,44,1078,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1522,5450,4147,5472,QUANTUM_SAFE
RSA,2048,117275,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5133,11085,4987,5474,QUANTUM_SAFE
RSA,2048,75003,44,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2926,10530,4790,5474,QUANTUM_SAFE
RSA,2048,80979,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5407,17868,9962,5468,QUANTUM_SAFE
RSA,2048,55185,43,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2048,11296,4026,5473,QUANTUM_SAFE
RSA,2048,91279,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1818,12368,5378,5468,QUANTUM_SAFE
RSA,2048,123994,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4810,15459,9374,5471,QUANTUM_SAFE
RSA,2048,66490,46,1112,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1410,5215,9028,5474,QUANTUM_SAFE
RSA,2048,26403,46,987,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5307,10891,7035,5474,QUANTUM_SAFE
RSA,2048,127726,44,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7345,17931,4343,5475,QUANTUM_SAFE
RSA,2048,142282,43,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3987,6028,5415,5472,QUANTUM_SAFE
RSA,2048,101931,48,947,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6391,13844,5223,5473,QUANTUM_SAFE
RSA,2048,60833,46,1016,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5686,12575,6531,5468,QUANTUM_SAFE
RSA,2048,156679,40,949,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4627,6888,5554,5474,QUANTUM_SAFE
RSA,2048,346680,56,1941,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6023,16843,9373,5469,QUANTUM_SAFE
RSA,2048,66564,45,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5808,11229,4089,5469,QUANTUM_SAFE
RSA,2048,107464,44,952,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4680,11519,6307,5475,QUANTUM_SAFE
RSA,2048,27034,40,957,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6463,9267,7723,5475,QUANTUM_SAFE
RSA,2048,77446,42,990,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7163,13989,4521,5469,QUANTUM_SAFE
RSA,2048,86408,43,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5700,14569,8538,5472,QUANTUM_SAFE
RSA,2048,84425,44,948,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2287,10291,7527,5470,QUANTUM_SAFE
RSA,2048,127713,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1246,13752,9032,5472,QUANTUM_SAFE
RSA,2048,73697,42,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4358,13972,9204,5475,QUANTUM_SAFE
RSA,2048,56272,44,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6938,5374,8734,5469,QUANTUM_SAFE
RSA,2048,28771,51,980,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1843,12102,5763,5469,QUANTUM_SAFE
RSA,2048,54843,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
