Algorithm,KeySize,KeyGenerationTime(us),EncryptionTime(us),DecryptionTime(us),CiphertextSize(bytes),AttackResult
RSA,2048,23587,46,1001,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3701,14414,8724,5470,QUANTUM_SAFE
RSA,2048,87993,55,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3628,4300,8367,5471,QUANTUM_SAFE
RSA,2048,76454,43,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7398,6849,5654,5475,QUANTUM_SAFE
RSA,2048,61565,45,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4810,15817,5048,5474,QUANTUM_SAFE
RSA,2048,94151,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3443,10486,9048,5472,QUANTUM_SAFE
RSA,2048,35921,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4544,4035,5033,5473,QUANTUM_SAFE
RSA,2048,98839,44,1024,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3752,12062,8681,5473,QUANTUM_SAFE
RSA,2048,90771,45,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6642,5371,7620,5468,QUANTUM_SAFE
RSA,2048,214213,46,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7647,12747,4731,5475,QUANTUM_SAFE
RSA,2048,54908,37,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5433,14912,8348,5472,QUANTUM_SAFE
RSA,2048,68077,45,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5862,11677,7100,5471,QUANTUM_SAFE
RSA,2048,30413,43,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2120,13425,9195,5475,QUANTUM_SAFE
RSA,2048,65777,42,997,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5859,6351,5590,5473,QUANTUM_SAFE
RSA,2048,50268,44,999,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5539,14736,8546,5470,QUANTUM_SAFE
RSA,2048,444737,39,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4605,10053,6524,5475,QUANTUM_SAFE
RSA,2048,250440,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4574,4427,4832,5468,QUANTUM_SAFE
RSA,2048,41405,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1222,14978,5417,5475,QUANTUM_SAFE
RSA,2048,164792,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7418,15852,6858,5474,QUANTUM_SAFE
RSA,2048,31162,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1087,6804,5158,5470,QUANTUM_SAFE
RSA,2048,46555,44,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1227,9844,9322,5469,QUANTUM_SAFE
RSA,2048,60102,52,957,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1789,13975,4144,5474,QUANTUM_SAFE
RSA,2048,30948,43,1015,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3325,11297,9569,5475,QUANTUM_SAFE
RSA,2048,121989,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6259,13219,8846,5475,QUANTUM_SAFE
RSA,2048,35046,44,998,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7880,8396,7271,5468,QUANTUM_SAFE
RSA,2048,64842,44,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7768,11724,6355,5472,QUANTUM_SAFE
RSA,2048,153355,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7559,9081,4689,5471,QUANTUM_SAFE
RSA,2048,135276,45,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6422,11932,4399,5469,QUANTUM_SAFE
RSA,2048,103203,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7116,12902,7467,5472,QUANTUM_SAFE
RSA,2048,92797,44,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6710,4974,6364,5474,QUANTUM_SAFE
RSA,2048,84955,44,986,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6986,9502,9777,5472,QUANTUM_SAFE
RSA,2048,26488,44,996,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3761,16799,5371,5469,QUANTUM_SAFE
RSA,2048,138645,42,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3339,4986,5024,5473,QUANTUM_SAFE
RSA,2048,97059,45,1030,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7431,4759,9442,5471,QUANTUM_SAFE
RSA,2048,60362,44,1002,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1903,16697,5725,5473,QUANTUM_SAFE
RSA,2048,63308,46,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7315,15446,6607,5472,QUANTUM_SAFE
RSA,2048,71872,46,998,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6827,14849,7153,5470,QUANTUM_SAFE
RSA,2048,98328,67,1086,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1088,10437,4880,5474,QUANTUM_SAFE
RSA,2048,49471,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5132,8519,8226,5468,QUANTUM_SAFE
RSA,2048,46110,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3146,5795,9332,5470,QUANTUM_SAFE
RSA,2048,60807,43,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4360,8334,6620,5471,QUANTUM_SAFE
RSA,2048,29594,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2629,6563,7131,5472,QUANTUM_SAFE
RSA,2048,163142,44,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3426,10771,6831,5471,QUANTUM_SAFE
RSA,2048,47462,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7533,11787,6515,5469,QUANTUM_SAFE
RSA,2048,22419,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4947,17400,7812,5475,QUANTUM_SAFE
RSA,2048,121888,44,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1342,6383,9149,5470,QUANTUM_SAFE
RSA,2048,67527,52,1032,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6196,15404,9715,5473,QUANTUM_SAFE
RSA,2048,104711,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5963,10558,9361,5470,QUANTUM_SAFE
RSA,2048,79144,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3849,4091,8973,5475,QUANTUM_SAFE
RSA,2048,97635,59,1022,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4340,10402,7983,5469,QUANTUM_SAFE
RSA,2048,177236,43,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1597,4293,9766,5470,QUANTUM_SAFE
RSA,2048,19730,44,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3611,8702,8032,5474,QUANTUM_SAFE
RSA,2048,69507,56,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4767,15177,5624,5471,QUANTUM_SAFE
RSA,2048,51088,37,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3598,10103,9355,5474,QUANTUM_SAFE
RSA,2048,31298,44,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7805,6727,6222,5474,QUANTUM_SAFE
RSA,2048,107273,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6992,12135,5491,5473,QUANTUM_SAFE
RSA,2048,117577,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4900,5649,5532,5468,QUANTUM_SAFE
RSA,2048,35675,45,993,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1256,5359,7920,5470,QUANTUM_SAFE
RSA,2048,47136,44,1113,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4417,12897,5041,5468,QUANTUM_SAFE
RSA,2048,145971,49,1633,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6950,4328,4567,5470,QUANTUM_SAFE
RSA,2048,27264,64,1810,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3885,15614,6107,5471,QUANTUM_SAFE
RSA,2048,91399,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7773,17391,7474,5468,QUANTUM_SAFE
RSA,2048,80157,44,987,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2264,6017,7350,5468,QUANTUM_SAFE
RSA,2048,51284,44,1053,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5240,13031,5508,5475,QUANTUM_SAFE
RSA,2048,69297,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7900,16651,6760,5471,QUANTUM_SAFE
RSA,2048,30605,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1068,7375,9864,5472,QUANTUM_SAFE
RSA,2048,52642,44,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1406,4907,9889,5473,QUANTUM_SAFE
RSA,2048,234864,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6730,5308,8697,5471,QUANTUM_SAFE
RSA,2048,129120,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2360,9682,6643,5471,QUANTUM_SAFE
RSA,2048,146603,51,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3225,8253,9993,5469,QUANTUM_SAFE
RSA,2048,44405,45,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7385,6754,5552,5474,QUANTUM_SAFE
RSA,2048,116502,45,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6833,15706,7891,5473,QUANTUM_SAFE
RSA,2048,195869,45,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6295,4387,4367,5469,QUANTUM_SAFE
RSA,2048,97548,50,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2318,7422,5019,5475,QUANTUM_SAFE
RSA,2048,60818,44,987,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1971,9696,8049,5471,QUANTUM_SAFE
RSA,2048,193860,43,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4854,13968,6359,5469,QUANTUM_SAFE
RSA,2048,55736,40,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6039,5477,9468,5468,QUANTUM_SAFE
RSA,2048,33085,46,1017,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2715,12568,7495,5473,QUANTUM_SAFE
RSA,2048,31040,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7514,11446,5611,5474,QUANTUM_SAFE
RSA,2048,78229,46,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6360,4741,5864,5474,QUANTUM_SAFE
RSA,2048,64735,60,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5804,10617,6467,5468,QUANTUM_SAFE
RSA,2048,139654,52,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6635,14103,9453,5470,QUANTUM_SAFE
RSA,2048,49394,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1501,15611,7927,5473,QUANTUM_SAFE
RSA,2048,84494,43,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5078,17692,6403,5473,QUANTUM_SAFE
RSA,2048,126016,44,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5334,7732,5661,5472,QUANTUM_SAFE
RSA,2048,48294,55,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5139,14577,7237,5470,QUANTUM_SAFE
RSA,2048,242084,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4018,6739,5308,5475,QUANTUM_SAFE
RSA,2048,25970,45,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6162,10586,7075,5475,QUANTUM_SAFE
RSA,2048,138045,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4566,9218,6307,5471,QUANTUM_SAFE
RSA,2048,55304,44,1071,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2314,9782,4559,5473,QUANTUM_SAFE
RSA,2048,72034,47,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1158,5981,7347,5470,QUANTUM_SAFE
RSA,2048,150052,45,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7000,8174,6249,5468,QUANTUM_SAFE
RSA,2048,167398,43,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7377,10981,8029,5474,QUANTUM_SAFE
RSA,2048,44075,44,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4500,7479,7730,5475,QUANTUM_SAFE
RSA,2048,51491,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3436,7300,9268,5474,QUANTUM_SAFE
RSA,2048,90101,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5286,13322,6521,5473,QUANTUM_SAFE
RSA,2048,46474,44,1231,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3726,11216,6483,5474,QUANTUM_SAFE
RSA,2048,39655,47,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5781,14742,9833,5475,QUANTUM_SAFE
RSA,2048,74801,43,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6152,17678,5129,5468,QUANTUM_SAFE
RSA,2048,77879,45,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7599,5729,8267,5474,QUANTUM_SAFE
RSA,2048,59720,40,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2734,7631,9374,5473,QUANTUM_SAFE
RSA,2048,31474,46,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7698,9658,9454,5469,QUANTUM_SAFE
RSA,2048,117652,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2898,7491,9455,5472,QUANTUM_SAFE
RSA,2048,43975,450,2402,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4513,11923,5874,5470,QUANTUM_SAFE
RSA,2048,69712,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6606,11670,4350,5470,QUANTUM_SAFE
RSA,2048,82110,38,1053,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5969,15739,5318,5474,QUANTUM_SAFE
RSA,2048,35893,44,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4450,4696,4448,5473,QUANTUM_SAFE
RSA,2048,105545,44,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7135,8116,6078,5468,QUANTUM_SAFE
RSA,2048,131251,43,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1601,6860,7276,5471,QUANTUM_SAFE
RSA,2048,76527,44,1000,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3318,4356,8961,5475,QUANTUM_SAFE
RSA,2048,57761,77,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4602,16329,5839,5468,QUANTUM_SAFE
RSA,2048,31474,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3505,6749,7187,5473,QUANTUM_SAFE
RSA,2048,258626,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5187,9514,4910,5472,QUANTUM_SAFE
RSA,2048,137056,60,1286,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4250,13334,5606,5474,QUANTUM_SAFE
RSA,2048,160984,41,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4122,10262,7925,5474,QUANTUM_SAFE
RSA,2048,63167,44,1215,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6865,8378,7081,5468,QUANTUM_SAFE
RSA,2048,35802,44,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3947,12795,6246,5468,QUANTUM_SAFE
RSA,2048,42032,40,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3169,8128,6756,5474,QUANTUM_SAFE
RSA,2048,79025,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3803,10411,8928,5472,QUANTUM_SAFE
RSA,2048,60287,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6761,11203,8088,5471,QUANTUM_SAFE
RSA,2048,23096,44,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4550,14119,9981,5468,QUANTUM_SAFE
RSA,2048,64946,39,1011,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1885,16368,5739,5475,QUANTUM_SAFE
RSA,2048,107312,42,1683,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2008,5173,5999,5472,QUANTUM_SAFE
RSA,2048,65599,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1482,4271,4027,5474,QUANTUM_SAFE
RSA,2048,39555,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7916,13800,7752,5471,QUANTUM_SAFE
RSA,2048,211383,44,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1784,4256,6298,5470,QUANTUM_SAFE
RSA,2048,108604,41,1137,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7124,11505,7351,5471,QUANTUM_SAFE
RSA,2048,141233,45,1095,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6572,14566,5606,5473,QUANTUM_SAFE
RSA,2048,59112,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7052,17515,8086,5472,QUANTUM_SAFE
RSA,2048,23091,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4985,6915,5719,5472,QUANTUM_SAFE
RSA,2048,100025,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3972,16098,8272,5468,QUANTUM_SAFE
RSA,2048,78645,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6920,8887,9754,5471,QUANTUM_SAFE
RSA,2048,42776,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5733,16674,7101,5475,QUANTUM_SAFE
RSA,2048,82227,40,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4795,10844,4476,5471,QUANTUM_SAFE
RSA,2048,26626,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1672,7955,6762,5470,QUANTUM_SAFE
RSA,2048,70876,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5084,6142,7274,5469,QUANTUM_SAFE
RSA,2048,119240,62,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7917,8120,6455,5468,QUANTUM_SAFE
RSA,2048,53573,43,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3460,12969,8615,5472,QUANTUM_SAFE
RSA,2048,92886,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3449,7168,8644,5470,QUANTUM_SAFE
RSA,2048,41395,52,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5153,8480,6810,5470,QUANTUM_SAFE
RSA,2048,35409,44,1030,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2319,10347,5798,5472,QUANTUM_SAFE
RSA,2048,45448,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1982,9410,8234,5475,QUANTUM_SAFE
RSA,2048,37852,46,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1603,16736,7459,5475,QUANTUM_SAFE
RSA,2048,63305,43,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2708,15246,8476,5468,QUANTUM_SAFE
RSA,2048,123521,44,949,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5880,14246,6798,5468,QUANTUM_SAFE
RSA,2048,68765,46,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7481,12989,5588,5472,QUANTUM_SAFE
RSA,2048,92408,44,3649,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2994,6812,7126,5470,QUANTUM_SAFE
RSA,2048,58922,44,1000,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2939,9901,7680,5471,QUANTUM_SAFE
RSA,2048,146851,42,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4748,17092,7000,5468,QUANTUM_SAFE
RSA,2048,43885,42,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3720,8485,5912,5470,QUANTUM_SAFE
RSA,2048,33091,37,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1059,10231,5234,5470,QUANTUM_SAFE
RSA,2048,102444,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2431,16841,6200,5470,QUANTUM_SAFE
RSA,2048,56098,43,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2872,8464,9788,5468,QUANTUM_SAFE
RSA,2048,133196,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1114,14859,6509,5472,QUANTUM_SAFE
RSA,2048,89000,41,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1063,13503,5940,5471,QUANTUM_SAFE
RSA,2048,178348,39,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1831,4016,5563,5472,QUANTUM_SAFE
RSA,2048,119572,38,985,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5533,10402,8243,5473,QUANTUM_SAFE
RSA,2048,48774,63,1831,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4123,5561,7386,5475,QUANTUM_SAFE
RSA,2048,46452,55,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4447,16512,7461,5474,QUANTUM_SAFE
RSA,2048,168020,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7720,6254,5425,5472,QUANTUM_SAFE
RSA,2048,197951,43,1008,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3807,7385,5371,5469,QUANTUM_SAFE
RSA,2048,253414,44,1042,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7225,8860,4453,5468,QUANTUM_SAFE
RSA,2048,80501,42,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2908,9344,8096,5469,QUANTUM_SAFE
RSA,2048,87066,45,1065,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6416,17786,7680,5472,QUANTUM_SAFE
RSA,2048,70207,46,1023,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5743,17334,7765,5473,QUANTUM_SAFE
RSA,2048,109279,44,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3027,4563,9238,5469,QUANTUM_SAFE
RSA,2048,20870,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1826,9409,7589,5471,QUANTUM_SAFE
RSA,2048,95672,41,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7084,16085,8842,5471,QUANTUM_SAFE
RSA,2048,61365,46,1011,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1552,16078,8448,5471,QUANTUM_SAFE
RSA,2048,62375,43,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4866,17985,5430,5475,QUANTUM_SAFE
RSA,2048,31388,44,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3113,4088,5964,5469,QUANTUM_SAFE
RSA,2048,182926,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3331,13840,5666,5469,QUANTUM_SAFE
RSA,2048,72903,39,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7060,16929,6116,5469,QUANTUM_SAFE
RSA,2048,62462,38,980,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2416,7390,6760,5470,QUANTUM_SAFE
RSA,2048,67021,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2362,8634,8733,5473,QUANTUM_SAFE
RSA,2048,73734,55,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3607,8617,7502,5474,QUANTUM_SAFE
RSA,2048,88466,43,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5300,4166,6872,5472,QUANTUM_SAFE
RSA,2048,101497,56,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3380,10586,7281,5471,QUANTUM_SAFE
RSA,2048,56337,45,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2671,17599,9167,5473,QUANTUM_SAFE
RSA,2048,40381,44,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4504,15990,6939,5468,QUANTUM_SAFE
RSA,2048,53588,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3577,9804,9036,5475,QUANTUM_SAFE
RSA,2048,102251,44,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6095,6418,9252,5475,QUANTUM_SAFE
RSA,2048,25688,42,1045,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6264,4739,8854,5473,QUANTUM_SAFE
RSA,2048,44138,46,997,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4559,16732,5232,5471,QUANTUM_SAFE
RSA,2048,78504,43,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4994,6892,6450,5474,QUANTUM_SAFE
RSA,2048,55078,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1809,4796,6156,5472,QUANTUM_SAFE
RSA,2048,88000,45,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6859,4687,5339,5473,QUANTUM_SAFE
RSA,2048,57006,43,994,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3371,7941,4850,5471,QUANTUM_SAFE
RSA,2048,83779,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7534,15771,6797,5474,QUANTUM_SAFE
RSA,2048,99813,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2429,14153,8919,5470,QUANTUM_SAFE
RSA,2048,64227,46,1006,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2502,14498,9532,5471,QUANTUM_SAFE
RSA,2048,89226,43,1390,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6075,15246,4353,5473,QUANTUM_SAFE
RSA,2048,75373,46,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7521,11858,9431,5472,QUANTUM_SAFE
RSA,2048,154261,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4746,10849,8759,5468,QUANTUM_SAFE
RSA,2048,42242,37,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6373,15262,5043,5471,QUANTUM_SAFE
RSA,2048,103140,45,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6500,9044,5952,5470,QUANTUM_SAFE
RSA,2048,57750,42,998,256,BROKEN_UNDER_QUANTUM_ATTACK
